doc_id,source_url,markdown_url,sentence_id,sentence,category,planned_test_ids
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00019,Omit or set to to immediately return a 400 error when arithmetic validation fails.,create,TC_ADV_CONFIRM_AUTO_094|TC_ADV_CREATE_ERR_048|TC_ADV_CREATE_OK_001|TC_ADV_CREATE_OK_006|TC_ADV_REFUND_PARTIAL_205
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00020,Use this for strict validation that prevents processing with line item data that has arithmetic inconsistencies.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00021,"For card payments, Stripe doesnt send line item data to card networks if theres an arithmetic validation error.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00022,"- (array of objects, optional) A list of line items, each containing information about a product in the PaymentIntent.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00023,There is a maximum of 200 line items.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00024,"- (string, required) The product name of the line item.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00025,"For Cards, this field is truncated to 26 alphanumeric characters before being sent to the card networks.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00026,"For PayPal, this field is truncated to 127 characters.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00027,"- (integer, required) The quantity of items.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00028,"- (integer, required) The unit cost of the line item represented in the .",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00029,An integer greater than or equal to 0.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00030,"- (integer, optional) The discount applied on this line item represented in the .",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00031,This field is mutually exclusive with the field.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00032,"- (object, optional) Payment method-specific information for line items.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00033,"- (object, optional) This sub-hash contains line item details that are specific to the payment method.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00034,"- (string, optional) Identifier that categorizes the items being purchased using a standardized commodity scheme such as (but not limited to) UNSPSC, NAICS, NAPCS, and so on.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00035,The maximum length is 12 characters.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00036,"- (object, optional) This sub-hash contains line item details that are specific to the payment method.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00037,"- (string, optional) Identifier that categorizes the items being purchased using a standardized commodity scheme such as (but not limited to) UNSPSC, NAICS, NAPCS, and so on.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00038,The maximum length is 12 characters.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00039,"- (object, optional) This sub-hash contains line item details that are specific to the payment method.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00040,"- (string, optional) URL to an image for the product.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00041,"- (string, optional) URL to the product page.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00042,"- (string, optional) Unique reference for this line item to correlate it with your systems internal records.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00043,The field is displayed in the Klarna Consumer App if passed.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00044,The maximum length is 255 characters.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00045,"- (string, optional) Reference for the subscription this line item is for.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00046,The maximum length is 255 characters.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00047,"- (object, optional) This sub-hash contains line item details that are specific to the payment method.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00048,"- (enum, optional) Type of the line item.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00049,"Possible enum values: - Goods that are stored, delivered, and used in their electronic format.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00050,"- A contribution or gift for which no good or service is exchanged, usually to a not for profit organization.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00051,- A tangible item that can be shipped with proof of delivery.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00052,"- (string, optional) Description of the line item.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00053,The maximum length is 127 characters.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00054,"- (string, optional) The Stripe account ID of the connected account that sells the item.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00055,The maximum length is 127 characters.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00056,"- (string, optional) The product code of the line item, such as an SKU.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00057,The maximum length is 12 characters.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00058,"- (object, optional) Contains information about the tax on the item.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00059,"- (integer, required) The total amount of tax on a single line item represented in the .",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00060,An integer greater than or equal to 0.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00061,This field is mutually exclusive with the field.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00062,"- (string, optional) A unit of measure for the line item, such as gallons, feet, meters, etc.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00063,The maximum length is 12 characters.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00064,"- (object, optional) Contains information about the shipping portion of the amount.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00065,"- (integer, optional) If a physical good is being shipped, the cost of shipping represented in the .",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00066,An integer greater than or equal to 0.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00067,"- (string, optional) If a physical good is being shipped, the postal code of where it is being shipped from.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00068,"At most 10 alphanumeric characters long, hyphens are allowed.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00069,The maximum length is 10 characters.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00070,"- (string, optional) If a physical good is being shipped, the postal code of where it is being shipped to.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00071,"At most 10 alphanumeric characters long, hyphens are allowed.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00072,The maximum length is 10 characters.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00073,"- (object, optional) Contains information about the tax portion of the amount.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00074,"- (integer, required) The total amount of tax on the transaction represented in the .",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00075,An integer greater than or equal to 0.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00076,This field is mutually exclusive with the field.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00077,"- (integer, optional) The amount of the application fee (if any) that will be requested to be applied to the payment and transferred to the application owners Stripe account.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00078,The amount of the application fee collected will be capped at the total amount captured.,create,TC_ADV_CREATE_OK_004|TC_ADV_IDEMPOTENCY_SAME_232
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00079,"For more information, see the PaymentIntents .",create,TC_ADV_CONFIRM_AUTO_089|TC_ADV_CONFIRM_MANUAL_115|TC_ADV_CREATE_OK_004|TC_ADV_CREATE_OK_027|TC_ADV_IDEMPOTENCY_SAME_230
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00080,"- (object, optional) When you enable this parameter, this PaymentIntent accepts payment methods that you enable in the Dashboard and that are compatible with this PaymentIntents other parameters.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00081,"- (boolean, required) Whether this feature is enabled.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00082,"- (enum, optional) Controls whether this PaymentIntent will accept redirect-based payment methods.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00083,Redirect-based payment methods may require your customer to be redirected to a payment methods app or site for authentication or additional steps.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00084,"To this PaymentIntent, you may be required to provide a to redirect customers back to your site after they authenticate or complete the payment.",create,TC_ADV_CREATE_ERR_062
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00085,Possible enum values: - (Default) This PaymentIntent will accept redirect-based payment methods.,create,TC_ADV_CANCEL_CAPTURE_178|TC_ADV_CONFIRM_AUTO_079
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00086,may be required to this PaymentIntent.,create,TC_ADV_CAPTURE_FULL_146|TC_ADV_CREATE_OK_013|TC_ADV_CREATE_OK_017|TC_ADV_LIST_RETRIEVE_248
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00087,- This PaymentIntent will not accept redirect-based payment methods.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00088,Payment methods that require redirect will be filtered.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00089,will not be required to this PaymentIntent.,create,TC_ADV_CREATE_ERR_046|TC_ADV_CREATE_ERR_055|TC_ADV_CREATE_OK_015|TC_ADV_CREATE_OK_035|TC_ADV_IDEMPOTENCY_SAME_235
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00090,"- (enum, optional) Controls when the funds will be captured from the customers account.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00091,Possible enum values: - Stripe automatically captures funds when the customer authorizes the payment.,create,TC_ADV_REFUND_FULL_191
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00092,- (Default) Stripe asynchronously captures funds when the customer authorizes the payment.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00093,Recommended over due to improved latency.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00094,"- Place a hold on the funds when the customer authorizes the payment, but .",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00095,"(Not all payment methods support this.) - (boolean, optional) Set to to attempt to immediately.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00096,"When creating and confirming a PaymentIntent at the same time, you can also provide the parameters available in the .",create,TC_ADV_CREATE_OK_026|TC_ADV_IDEMPOTENCY_ERR_244
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00097,"- (enum, optional) Describes whether we can confirm this PaymentIntent automatically, or if it requires customer action to confirm the payment.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00098,Possible enum values: - (Default) PaymentIntent can be confirmed using a publishable key.,create,TC_ADV_CREATE_ERR_044
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00099,"After s are handled, no additional confirmation is required to complete the payment.",create,TC_ADV_CANCEL_CAPTURE_172|TC_ADV_CREATE_OK_028|TC_ADV_CREATE_OK_037|TC_ADV_IDEMPOTENCY_SAME_227|TC_ADV_LIST_RETRIEVE_246
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00100,- All payment attempts must be made using a secret key.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00101,"The PaymentIntent returns to the state after handling s, and requires your server to initiate each payment attempt with an explicit confirmation.",create,TC_ADV_CREATE_ERR_073|TC_ADV_CREATE_OK_017|TC_ADV_IDEMPOTENCY_SAME_230
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00102,"- (string, optional) ID of the ConfirmationToken used to confirm this PaymentIntent.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00103,"If the provided ConfirmationToken contains properties that are also being provided in this request, such as , then the values in this request will take precedence.",create,TC_ADV_CREATE_ERR_047|TC_ADV_CREATE_OK_022
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00104,"- (string, optional) ID of the Customer this PaymentIntent belongs to, if one exists.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00105,Payment methods attached to other Customers cannot be used with this PaymentIntent.,create,TC_ADV_CONFIRM_AUTO_083
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00106,"If is set and this PaymentIntents payment method is not , then the payment method attaches to the Customer after the PaymentIntent has been confirmed and any required actions from the user are complete.",create,TC_ADV_CANCEL_ERR_186|TC_ADV_CREATE_OK_014|TC_ADV_CREATE_OK_018
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00107,"If the payment method is and isnt a digital wallet, then a payment method representing the card is created and attached to the Customer instead.",create,TC_ADV_CAPTURE_PARTIAL_117|TC_ADV_CONFIRM_AUTO_086
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00108,"- (string, optional) ID of the Account representing the customer that this PaymentIntent belongs to, if one exists.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00109,Payment methods attached to other Accounts cannot be used with this PaymentIntent.,create,TC_ADV_CREATE_OK_003|TC_ADV_IDEMPOTENCY_SAME_228|TC_ADV_LIST_RETRIEVE_246
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00110,"If is set and this PaymentIntents payment method is not , then the payment method attaches to the Account after the PaymentIntent has been confirmed and any required actions from the user are complete.",create,TC_ADV_CREATE_ERR_057|TC_ADV_CREATE_OK_004|TC_ADV_CREATE_OK_011|TC_ADV_CREATE_OK_035
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00111,"If the payment method is and isnt a digital wallet, then a payment method representing the card is created and attached to the Account instead.",create,TC_ADV_CONFIRM_AUTO_090|TC_ADV_CREATE_OK_012
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00112,"- (string, optional) An arbitrary string attached to the object.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00113,Often useful for displaying to users.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00114,"- (boolean, optional) Set to to fail the payment attempt if the PaymentIntent transitions into .",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00115,"Use this parameter for simpler integrations that dont handle customer actions, such as .",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00116,This parameter can only be used with .,create,TC_ADV_CAPTURE_FULL_136|TC_ADV_CONFIRM_AUTO_083|TC_ADV_CREATE_ERR_054|TC_ADV_CREATE_OK_018|TC_ADV_IDEMPOTENCY_SAME_229
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00117,"- (array of enums, optional) The list of payment method types to exclude from use with this payment.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00118,Possible enum values: - are used to debit Canadian bank accounts through the Automated Clearing Settlement System (ACSS).,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00119,"- is a buy now, pay later payment method in the US.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00120,"- is a buy now, pay later payment method used in Australia, Canada, France, New Zealand, Spain, the UK, and the US.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00121,- is a digital wallet payment method used in China.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00122,"- is a Buy Now, Pay Later payment method that lets customers pay in 2, 3, or 4 installments.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00123,"- is a Wallet payment method that lets hundreds of millions of Amazon customers pay their way, every day.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00124,- is used to debit Australian bank accounts through the Bulk Electronic Clearing System (BECS).,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00125,- is used to debit UK bank accounts.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00126,- is a bank redirect payment method used in Belgium.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00127,- is a single-use payment method common in Poland.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00128,- is a voucher-based payment method used in Brazil.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00129,"- are supported through many networks, card brands, and select Link funding sources.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00130,- is used to collect in-person card payments.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00131,- enables customers to frictionlessly authenticate payments in the Cash App using their stored balance or linked card.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00132,- enable customers to pay in stablecoins like USDC from 100s of wallets including Phantom and Metamask.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00133,- Uses a customers for the payment.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00134,- is an Austria-based bank redirect payment method.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00135,- is a Malaysia-based bank redirect payment method.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00136,- is a German bank redirect payment method.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00137,- is a digital wallet payment method used in Southeast Asia.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00138,- is a Netherlands-based bank redirect payment method.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00139,- accepts debit cards for in-person payments in Canada.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00140,- is a digital wallet payment method used in South Korea.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00141,"- is a global buy now, pay later payment method.",create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00142,- is a cash-based voucher payment method used in Japan.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00143,- enables customers to accept local credit and debit cards in South Korea.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00144,- is a Nordic card-passthrough wallet payment method where customers authorize the payment in the MobilePay application.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00145,- is a voucher payment method - is a digital wallet payment method used in South Korea.,create,
DOC002,https://docs.stripe.com/api/payment_intents/create,https://docs.stripe.com/api/payment_intents/create.md,REQ00146,- is used to debit New Zealand bank accounts through the Bulk Electronic Clearing System (BECS).,create,
